year,Name,Rank,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook
2016,Monash University,73,"50,882",40.5,36%,56 : 44,,62.8,48.3,59.1,73.3,82.5,87.6
2016,"Nanyang Technological University, Singapore",55,"25,028",16.2,33%,48 : 52,,68.2,48.4,61.3,85.6,99.9,94.6
2016,National University of Singapore,26,"31,592",15.5,34%,49 : 51,,79.2,71.7,84.5,79.4,49.8,96.2
2016,New York University,30,"42,056",6.8,19%,55 : 45,,77.2,74.7,72.3,95.3,30.4,49.3
2016,Northwestern University,25,"18,334",13.8,15%,48 : 52,,79.5,69.8,78.4,96.5,81.2,53.9
2016,Paris Diderot University – Paris 7,199,"27,756",14.8,17%,63 : 37,,48.9,30.5,22.9,91.0,29.0,64.9
2016,Paris-Sud University,188,"27,603",15.0,17%,,,49.8,38.7,29.0,79.8,28.8,64.2
2016,Peking University,42,"40,148",8.3,14%,,,72.0,77.8,72.4,69.1,100.0,49.2
2016,Penn State (Main campus),75,"44,501",12.4,12%,46 : 54,,62.3,50.4,61.9,80.5,56.2,40.8
2016,Pohang University of Science and Technology (POSTECH),116,"3,055",10.1,4%,20 : 80,,56.9,49.1,47.1,76.7,100.0,33.7
2016,Princeton University,7,"7,929",8.4,27%,45 : 55,,90.1,85.1,91.9,99.3,52.1,78.5
2016,Queen Mary University of London,98,"14,260",14.0,40%,52 : 48,,58.5,34.1,41.3,93.3,36.8,93.5
2016,Queen’s University Belfast,200,"17,940",17.9,30%,54 : 46,,48.8,34.1,33.3,68.9,35.7,93.4
2016,"Royal Holloway, University of London",129,"8,745",15.9,37%,57 : 43,,55.7,35.1,33.2,91.2,34.4,92.7
2016,Scuola Normale Superiore di Pisa,112,462,16.5,5%,28 : 72,,57.1,54.2,53.1,67.2,52.0,46.3
2016,Seoul National University,85,"26,389",13.9,10%,,,60.5,66.5,70.5,50.0,85.4,30.9
2016,Stanford University,3,"15,596",7.8,22%,42 : 58,,93.9,92.5,96.2,99.9,63.3,76.3
2016,Stockholm University,136,"31,715",23.7,8%,62 : 38,,54.8,34.1,51.2,82.5,31.1,48.5
2016,Sungkyunkwan University (SKKU),153,"24,365",20.3,9%,39 : 61,,52.8,51.4,53.5,53.8,97.5,36.7
2016,Technical University of Munich,53,"35,565",31.5,20%,33 : 67,,69.4,61.0,66.0,80.1,99.2,63.8
2016,The Hong Kong University of Science and Technology,59,"11,385",23.8,36%,,,67.2,49.4,66.1,82.6,68.1,80.5
2016,The University of Chicago,10,"14,221",6.9,20%,42 : 58,,87.9,85.7,88.9,99.2,36.6,65.0
2016,The University of Tokyo,43,"26,199",5.7,10%,,,71.1,81.4,83.0,60.9,50.8,30.3
2016,The University of Western Australia,109,"20,851",20.7,27%,50 : 50,,57.5,33.4,46.1,83.6,64.5,92.6
2016,UCL,14,"26,605",10.7,46%,56 : 44,,87.1,78.1,91.0,94.2,40.5,94.4
2016,Ulm University,192,"9,187",11.2,10%,47 : 53,,49.5,35.2,23.9,86.4,58.4,58.2
2016,Universitat Autònoma de Barcelona (UAB),146,"30,538",12.3,10%,59 : 41,,53.8,40.3,40.0,83.8,34.9,50.3
2016,University of Alberta,137,"36,299",21.6,23%,55 : 45,,54.7,46.4,48.1,63.6,47.4,80.7
2016,University of Amsterdam,58,"24,570",14.4,11%,53 : 47,,67.8,52.2,64.7,87.4,62.8,66.5
2016,University of Arizona,163,"36,429",12.7,8%,52 : 48,,51.7,38.7,41.8,79.5,32.4,38.6
2016,University of Barcelona,174,"47,491",12.2,10%,62 : 38,,50.9,38.5,37.4,78.9,31.1,49.2
2016,University of Birmingham,119,"25,295",16.4,23%,54 : 46,,56.2,39.4,41.8,82.7,34.7,82.0
2016,University of Bristol,69,"17,905",14.0,25%,53 : 47,,64.3,47.6,51.6,91.2,40.0,82.4
2016,University of British Columbia,34,"50,152",17.6,25%,54 : 46,,75.3,60.2,73.2,91.5,42.6,90.5
2016,"University of California, Berkeley",13,"36,186",16.4,15%,50 : 50,,87.2,80.4,91.1,99.7,47.9,61.9
2016,"University of California, Los Angeles",16,"38,206",10.3,15%,52 : 48,,85.8,80.8,88.6,98.5,47.9,56.4
2016,University of Cambridge,4,"18,810",11.8,34%,46 : 54,,92.8,88.2,96.7,97.0,55.0,91.5
2016,University of Cologne,156,"43,280",43.4,11%,60 : 40,,52.3,42.2,38.0,75.0,68.5,53.1
2016,University of Edinburgh,24,"25,775",14.1,36%,58 : 42,,80.3,68.6,77.2,96.3,36.1,89.8
2016,University of Exeter,93,"17,755",18.8,28%,54 : 46,,59.5,39.4,40.0,94.3,31.9,87.3
2016,University of Freiburg,84,"26,467",31.2,16%,52 : 48,,60.7,47.4,51.1,80.5,100.0,60.3
2016,University of Groningen,74,"24,556",25.6,11%,52 : 48,,62.4,43.3,56.9,84.0,92.4,63.9
2016,University of Illinois at Urbana-Champaign,36,"42,727",18.7,20%,47 : 53,,74.5,64.5,81.2,86.8,52.8,45.8
2016,University of Konstanz,175,"10,930",59.1,12%,54 : 46,,50.8,38.5,46.7,61.9,92.4,58.3
2016,University of Liverpool,157,"18,815",13.6,30%,52 : 48,,52.2,32.8,30.9,85.9,36.6,85.4
2016,"University of Maryland, College Park",117,"31,331",8.4,9%,48 : 52,,56.7,45.0,42.1,88.2,32.3,43.5
2016,University of Massachusetts,141,"56,959",13.0,11%,49 : 51,,54.3,40.2,36.3,88.1,52.2,48.9
2016,University of Melbourne,33,"40,128",23.7,35%,55 : 45,,75.4,62.0,75.5,86.6,64.6,87.1
2016,University of Michigan-Ann Arbor,21,"41,786",9.0,16%,48 : 52,,82.4,76.8,85.2,94.4,56.3,53.7
2016,University of North Carolina at Chapel Hill,63,"26,518",7.3,8%,58 : 42,,66.4,58.0,54.5,95.9,39.4,39.0
2016,University of Notre Dame,108,"11,829",13.8,10%,44 : 56,,57.6,47.6,48.1,81.7,33.7,47.6
2016,University of Nottingham,143,"30,145",15.0,27%,54 : 46,,54.1,40.3,39.0,77.5,39.8,80.6
2016,University of Oslo,135,"27,139",18.8,18%,,,55.1,43.3,44.7,75.5,38.3,68.2
2016,University of Oxford,2,"19,920",11.6,34%,46 : 54,,94.2,86.5,98.9,98.8,73.1,94.4
2016,University of Pennsylvania,17,"20,376",6.5,20%,51 : 49,,85.2,82.0,86.9,98.6,47.9,49.5
2016,University of Pittsburgh-Pittsburgh campus,79,"26,485",5.8,10%,51 : 49,,61.5,50.6,50.3,92.3,39.3,33.9
2016,University of Sheffield,97,"23,310",15.4,31%,50 : 50,,58.6,42.4,48.8,80.1,43.4,81.9
2016,University of Southern California,68,"36,534",12.9,20%,52 : 48,,65.5,49.3,58.9,93.0,38.0,56.3
2016,University of St Andrews,86,"8,340",12.7,47%,56 : 44,,60.4,49.7,47.3,78.8,30.6,92.3
2016,University of Sussex,140,"12,000",17.4,35%,54 : 46,,54.4,33.4,37.2,86.1,30.6,88.3
2016,University of Texas at Austin,46,"49,427",17.4,9%,51 : 49,,70.3,59.3,69.7,92.2,63.1,31.7
2016,University of Toronto,19,"66,198",19.5,15%,,,83.9,75.9,89.3,90.9,49.1,77.8
2016,University of Trento,198,"16,841",43.2,8%,51 : 49,,49.1,30.8,27.4,87.7,47.1,55.9
2016,University of Tübingen,78,"28,327",38.9,12%,58 : 42,,61.7,47.0,59.8,79.3,59.2,58.2
2016,University of Vienna,142,"34,651",20.5,25%,67 : 33,,54.2,40.8,50.5,63.6,30.2,92.6
2016,University of Virginia (Main campus),147,"23,845",10.2,12%,52 : 48,,53.3,38.8,37.5,87.3,37.9,43.4
2016,University of Warwick,80,"18,530",16.6,37%,48 : 52,,61.3,47.4,53.1,78.2,37.7,90.3
2016,University of Washington,32,"44,020",11.8,13%,53 : 47,,75.6,67.1,70.0,98.6,43.1,51.2
2016,University of Waterloo,179,"30,726",24.2,14%,45 : 55,,50.3,35.4,43.9,66.5,39.5,74.4
2016,University of Wisconsin-Madison,50,"39,655",10.8,11%,51 : 49,,69.7,65.1,68.2,86.6,48.5,33.0
2016,Universität Heidelberg,37,"28,881",24.5,17%,55 : 45,,74.4,68.8,69.6,88.2,68.2,62.8
2016,Uppsala University,81,"25,266",18.2,12%,57 : 43,,61.2,44.1,61.0,80.9,39.5,59.6
2016,Utrecht University,62,"30,779",15.4,7%,59 : 41,,66.6,48.1,64.3,88.1,89.1,55.8
2016,Vanderbilt University,87,"12,161",3.6,9%,52 : 48,,60.1,47.8,44.2,95.7,63.2,29.1
2016,Vrije Universiteit Amsterdam,154,"23,280",16.3,6%,56 : 44,,52.5,28.4,37.1,90.7,60.1,54.9
2016,Yale University,12,"11,751",4.4,20%,50 : 50,,87.4,86.5,87.8,97.2,43.3,64.3
2016,École Normale Supérieure,54,"2,400",7.9,20%,46 : 54,,69.0,70.6,47.7,87.1,37.1,85.5
2016,École Polytechnique Fédérale de Lausanne,31,"9,666",10.5,54%,27 : 73,,76.1,61.3,67.5,94.6,65.4,98.6
2017,Aarhus University,98,"24,633",13.9,14%,55 : 45,"=, =",60.3,39.0,54.7,83.0,65.4,75.7
2017,Arizona State University (Tempe),131,"43,082",20.1,16%,44 : 56,,57.2,38.5,48.9,87.7,36.6,49.7
2017,Australian National University,47,"15,402",19.9,35%,52 : 48,,71.3,54.0,73.9,81.7,53.5,93.9
2017,Boston University,64,"24,714",8.4,19%,59 : 41,,66.9,60.2,48.5,97.7,34.4,54.6
2017,Brandeis University,198,"5,532",13.1,23%,55 : 45,"=, =",50.8,29.8,24.6,99.7,33.8,49.2
2017,Brown University,51,"8,694",10.2,20%,,"=, =",70.4,66.3,54.4,96.7,33.9,58.0
2017,California Institute of Technology,2,"2,181",6.7,27%,31 : 69,,94.3,95.5,95.7,99.8,90.8,63.4
2017,Cardiff University,182,"23,550",14.3,25%,56 : 44,"=, =",51.7,31.8,36.9,80.9,37.0,78.9
2017,Carnegie Mellon University,23,"12,311",13.2,38%,38 : 62,,81.8,70.2,84.0,99.3,51.8,59.6
2017,Case Western Reserve University,126,"9,622",6.6,18%,48 : 52,"=, =",57.9,50.2,38.9,90.2,36.8,42.0
2017,City University of Hong Kong,119,"9,871",11.6,30%,52 : 48,,58.4,42.1,44.5,81.6,66.4,83.5
2017,Columbia University,16,"25,659",6.0,30%,,,86.1,86.9,78.9,98.6,44.9,75.3
2017,Cornell University,19,"21,593",9.9,19%,49 : 51,,84.6,79.7,86.5,97.2,36.0,62.2
2017,Dartmouth College,82,"6,109",6.7,15%,47 : 53,"=, =",62.0,58.6,41.1,94.2,39.9,37.9
2017,Delft University of Technology,59,"16,174",18.9,25%,27 : 73,,67.9,56.2,72.9,67.3,99.9,85.9
2017,Duke University,18,"15,204",4.8,17%,49 : 51,,84.7,80.7,80.0,98.8,100.0,58.2
2017,Durham University,96,"15,705",15.3,26%,54 : 46,"=, =",60.6,43.0,49.0,85.0,37.4,87.0
2017,ETH Zurich,9,"18,616",14.9,37%,31 : 69,,89.3,81.5,93.7,92.5,63.7,98.1
2017,Eindhoven University of Technology,177,"10,015",19.4,14%,22 : 78,,52.4,36.6,43.5,71.7,56.9,72.0
2017,Emory University,82,"12,649",4.4,19%,57 : 43,"=, =",62.0,52.9,39.7,97.4,43.2,52.7
2017,Erasmus University Rotterdam,69,"21,854",20.6,19%,49 : 51,,64.6,38.8,56.8,95.6,57.7,77.1
2017,Free University of Berlin,75,"32,909",53.9,21%,58 : 42,,63.7,58.1,67.3,66.9,38.9,67.2
2017,Fudan University,155,"32,449",12.1,11%,50 : 50,,54.6,55.3,47.0,65.7,53.2,37.5
2017,Georgetown University,104,"15,726",8.6,15%,54 : 46,"=, =",59.6,56.7,39.3,84.6,74.4,47.3
2017,Georgia Institute of Technology,33,"19,847",19.8,26%,31 : 69,"=, =",76.3,60.8,79.2,90.8,62.3,72.8
2017,Ghent University,118,"35,374",37.0,9%,53 : 47,,58.5,43.0,55.5,75.7,84.4,55.1
2017,Harvard University,6,"19,890",8.8,25%,,,92.7,87.5,98.3,99.7,47.3,77.9
2017,Hebrew University of Jerusalem,186,"17,709",10.8,5%,57 : 43,"=, =",51.6,44.3,39.6,71.1,35.4,56.1
2017,Humboldt University of Berlin,57,"31,043",54.8,17%,,"=, =",69.2,62.5,69.0,79.9,39.4,64.4
2017,Imperial College London,8,"15,235",11.3,52%,37 : 63,,90.0,86.4,86.6,97.3,67.5,96.5
2017,Indiana University,150,"66,057",14.2,14%,52 : 48,,55.0,46.4,40.2,82.1,35.2,47.0
2017,Johns Hopkins University,17,"15,303",3.5,24%,51 : 49,,85.9,77.4,84.3,98.4,100.0,71.1
2017,KTH Royal Institute of Technology,159,"12,841",15.9,17%,31 : 69,,54.1,42.5,45.3,67.4,51.1,83.3
2017,KU Leuven,40,"46,381",41.9,16%,49 : 51,,73.8,57.0,73.7,90.1,99.8,67.4
2017,Karlsruhe Institute of Technology,144,"25,948",24.5,17%,27 : 73,"=, =",55.8,41.3,45.2,76.4,98.3,59.5
2017,Karolinska Institute,28,"7,723",11.3,23%,69 : 31,,77.6,62.1,76.0,95.9,72.1,74.2
2017,King’s College London,36,"21,985",11.3,38%,61 : 39,"=, =",75.9,61.5,71.0,93.5,42.5,93.8
2017,Korea Advanced Institute of Science and Technology (KAIST),89,"9,327",9.5,9%,20 : 80,"=, =",61.3,55.7,53.2,78.5,100.0,34.3
2017,Kyoto University,91,"22,547",5.5,7%,,"=, =",61.2,70.2,70.1,50.4,75.1,28.0
2017,LMU Munich,30,"36,180",15.7,14%,61 : 39,"=, =",76.8,70.5,73.4,87.4,100.0,65.4
2017,Lancaster University,137,"11,675",13.6,35%,52 : 48,"=, =",56.4,37.0,40.9,84.7,35.6,89.1
2017,Leiden University,77,"23,597",17.8,11%,59 : 41,,63.3,46.1,57.9,86.1,47.3,68.1
2017,Lomonosov Moscow State University,188,"29,563",7.4,21%,45 : 55,"=, =",51.5,75.2,61.6,12.5,89.1,59.9
2017,London School of Economics and Political Science,25,"9,400",11.8,70%,53 : 47,"=, =",80.2,70.8,74.7,96.3,34.8,91.0
2017,Lund University,96,"28,852",12.0,15%,53 : 47,"=, =",60.6,41.3,53.1,83.2,68.5,74.6
2017,Maastricht University,94,"16,030",18.3,47%,58 : 42,,61.0,39.2,48.6,84.4,85.7,96.0
2017,Massachusetts Institute of Technology,5,"11,192",8.8,33%,37 : 63,,93.4,90.3,92.3,99.9,88.4,85.6
2017,McGill University,42,"30,911",13.5,24%,57 : 43,,73.1,66.4,70.3,81.8,41.9,86.4
2017,McMaster University,113,"23,943",20.4,16%,52 : 48,"=, =",58.7,43.5,45.4,82.3,66.1,76.2
2017,Michigan State University,101,"45,297",15.8,16%,51 : 49,,59.9,51.6,48.9,81.1,38.5,58.8
2017,Monash University,74,"44,217",34.5,25%,57 : 43,,64.0,49.5,57.4,78.5,76.0,87.1
2017,"Nanyang Technological University, Singapore",54,"25,278",16.1,32%,49 : 51,,70.0,50.6,60.2,90.7,93.5,95.7
2017,National Taiwan University (NTU),195,"31,581",11.6,8%,40 : 60,"=, =",51.0,51.4,52.5,54.5,47.8,29.9
2017,National University of Singapore,24,"31,111",16.7,32%,50 : 50,,81.7,76.7,86.9,79.7,61.3,96.0
2017,New York University,32,"43,021",6.6,25%,55 : 45,,76.7,75.1,68.8,95.3,33.6,54.3
2017,Newcastle University,190,"20,305",15.6,28%,49 : 51,"=, =",51.3,33.6,32.1,81.0,38.7,84.9
2017,"Northeastern University, US",182,"18,368",14.5,28%,50 : 50,"=, =",51.7,38.2,25.7,89.8,35.5,63.0
2017,Northwestern University,20,"18,570",14.0,16%,48 : 52,,83.7,75.8,85.0,97.0,85.8,56.1
2017,Ohio State University (Main campus),72,"52,497",12.8,12%,49 : 51,"=, =",64.2,57.0,53.1,86.2,50.6,54.6
2017,Paris-Sud University,179,"26,642",14.1,17%,55 : 45,,52.1,40.6,31.1,83.2,32.5,64.0
2017,Peking University,29,"42,977",8.8,15%,48 : 52,,77.2,84.6,80.3,71.6,100.0,50.3
2017,Penn State (Main campus),68,"45,359",12.3,13%,46 : 54,,65.0,55.6,63.3,82.9,51.9,42.7
2017,Pierre and Marie Curie University,121,"28,473",8.0,17%,48 : 52,"=, =",58.1,52.9,33.7,86.2,38.2,71.4
2017,Pohang University of Science and Technology (POSTECH),104,"3,017",10.0,4%,22 : 78,"=, =",59.6,53.8,48.7,79.2,99.6,34.2
2017,Pompeu Fabra University,175,"10,791",20.1,12%,59 : 41,,52.8,30.3,33.0,93.1,40.5,65.1
2017,Princeton University,7,"7,925",8.4,23%,45 : 55,,90.2,89.5,88.4,99.2,49.9,77.2
2017,Purdue University West Lafayette,70,"38,788",17.7,22%,42 : 58,,64.5,57.2,66.8,69.0,62.5,67.7
2017,Queen Mary University of London,113,"14,500",13.2,42%,52 : 48,"=, =",58.7,34.0,39.7,95.1,40.0,94.3
2017,RWTH Aachen University,78,"42,298",54.9,17%,32 : 68,"=, =",63.0,53.3,63.7,71.3,99.4,53.4
2017,Radboud University Nijmegen,121,"19,079",19.1,11%,57 : 43,"=, =",58.1,35.0,50.6,87.2,45.2,68.3
2017,Rice University,87,"6,447",9.0,27%,43 : 57,,61.7,46.9,38.7,99.1,43.4,69.5
2017,"Royal Holloway, University of London",173,"8,550",15.3,38%,58 : 42,"=, =",52.9,33.3,32.3,84.5,35.7,93.0
2017,Rutgers University–New Brunswick,141,"42,892",10.8,8%,52 : 48,,56.2,47.7,49.8,77.9,36.6,35.6
2017,Sant’Anna School of Advanced Studies – Pisa,190,679,13.1,13%,38 : 62,"=, =",51.3,44.7,33.9,74.1,86.6,44.9
2017,Scuola Normale Superiore di Pisa,137,545,15.1,6%,30 : 70,"=, =",56.4,54.0,47.5,70.3,51.6,47.3
2017,Seoul National University,72,"26,777",13.1,11%,,"=, =",64.2,70.2,69.8,58.8,85.2,32.4
2017,Stanford University,3,"15,658",7.7,22%,42 : 58,,93.8,92.6,95.9,99.9,60.9,76.5
2017,Stockholm University,144,"31,272",23.5,8%,62 : 38,"=, =",55.8,32.2,46.2,86.8,33.8,72.1
2017,Sungkyunkwan University (SKKU),137,"24,791",19.1,10%,,"=, =",56.4,53.7,50.6,66.5,88.9,39.6
2017,TU Dresden,164,"35,468",36.3,12%,42 : 58,,53.5,42.3,45.6,70.2,95.7,49.4
2017,Technical University of Berlin,82,"20,548",60.3,19%,34 : 66,"=, =",62.0,49.8,59.3,74.3,98.0,60.8
2017,Technical University of Denmark,176,"8,063",5.7,18%,27 : 73,,52.5,38.3,30.0,80.2,60.6,85.8
2017,Technical University of Munich,46,"36,929",51.9,22%,33 : 67,,71.6,61.0,70.5,82.0,100.0,66.6
2017,Texas A&M University,169,"53,694",22.1,9%,47 : 53,,53.2,53.1,57.0,50.7,46.9,50.1
2017,The Chinese University of Hong Kong,76,"18,433",10.5,27%,,,63.6,52.2,60.4,74.6,44.7,84.0
2017,The Hong Kong Polytechnic University,192,"21,907",25.6,25%,54 : 46,"=, =",51.2,35.0,41.8,69.9,47.9,79.7
2017,The Hong Kong University of Science and Technology,49,"11,960",27.3,38%,,,71.1,53.2,66.7,91.2,62.0,82.8
2017,The University of Chicago,10,"13,486",6.2,24%,42 : 58,"=, =",88.9,88.1,89.1,99.1,37.7,67.8
2017,The University of Queensland,60,"38,892",35.4,25%,55 : 45,"=, =",67.2,49.7,60.1,86.1,70.6,88.6
2017,The University of Sydney,60,"42,678",19.0,29%,57 : 43,"=, =",67.2,51.3,63.2,83.2,63.9,83.7
2017,The University of Tokyo,39,"26,080",7.0,10%,,,74.1,83.4,89.2,62.4,53.4,30.6
2017,The University of Western Australia,125,"20,777",23.0,27%,50 : 50,,58.0,32.3,44.9,89.0,48.8,92.9
2017,Tilburg University,198,"7,454",22.4,13%,49 : 51,"=, =",50.8,38.8,50.2,57.0,58.0,74.3
2017,Trinity College Dublin,131,"15,805",23.4,25%,58 : 42,"=, =",57.2,44.2,45.3,75.4,38.6,90.4
2017,Tsinghua University,35,"41,537",14.1,10%,32 : 68,,76.2,78.9,89.6,67.4,99.7,39.4
2017,Tufts University,135,"10,462",10.1,15%,54 : 46,"=, =",56.5,48.1,34.3,88.5,58.5,50.5
2017,UCL,15,"28,600",10.6,47%,56 : 44,,86.5,77.4,90.0,94.0,41.9,94.3
2017,UNSW Sydney,78,"39,121",26.3,32%,46 : 54,"=, =",63.0,43.2,58.6,81.4,49.7,91.0
2017,Ulm University,135,"10,370",27.3,12%,47 : 53,"=, =",56.5,38.2,38.1,91.0,84.0,56.9
2017,Universitat Autònoma de Barcelona (UAB),163,"31,095",12.4,11%,59 : 41,,53.7,39.4,36.4,86.7,39.9,52.3
2017,University of Aberdeen,188,"11,555",13.6,32%,55 : 45,"=, =",51.5,31.0,31.2,82.6,44.5,92.0
2017,University of Adelaide,142,"20,462",29.6,27%,47 : 53,,56.1,37.1,43.9,78.8,67.5,86.3
2017,University of Alberta,107,"33,159",21.1,24%,55 : 45,,59.4,49.5,53.0,69.9,61.3,82.7
2017,University of Amsterdam,63,"25,344",14.3,10%,58 : 42,,67.1,49.4,62.0,90.3,54.6,69.3
2017,University of Arizona,156,"37,023",12.8,9%,52 : 48,"=, =",54.5,42.9,42.2,83.2,35.6,41.7
2017,University of Auckland,165,"30,287",18.9,29%,54 : 46,"=, =",53.4,32.8,40.8,75.8,70.5,90.5
2017,University of Basel,98,"12,560",17.4,24%,54 : 46,"=, =",60.3,40.1,36.8,92.4,99.3,94.4
2017,University of Bern,110,"14,651",23.3,14%,55 : 45,"=, =",58.9,43.2,43.0,82.8,75.5,83.8
2017,University of Birmingham,130,"26,360",16.7,25%,54 : 46,,57.6,38.6,42.4,86.8,38.0,84.2
2017,University of Bonn,113,"33,939",73.3,13%,55 : 45,"=, =",58.7,47.2,40.8,88.3,37.3,64.6
2017,University of Bristol,71,"18,545",13.6,25%,52 : 48,,64.4,45.9,51.7,92.7,40.9,83.2
2017,University of British Columbia,36,"51,889",18.2,29%,54 : 46,"=, =",75.9,61.2,72.5,92.9,41.1,92.0
2017,University of Calgary,195,"28,047",16.0,18%,53 : 47,"=, =",51.0,34.8,35.2,77.9,48.8,71.5
2017,"University of California, Berkeley",10,"34,834",12.0,16%,52 : 48,"=, =",88.9,82.4,96.1,99.8,37.6,59.6
2017,"University of California, Davis",51,"36,060",13.7,15%,55 : 45,"=, =",70.4,61.4,67.3,86.6,50.0,61.2
2017,"University of California, Irvine",98,"29,304",17.2,18%,53 : 47,"=, =",60.3,42.5,45.0,94.1,45.5,62.3
2017,"University of California, Los Angeles",14,"38,392",9.9,16%,53 : 47,,86.6,82.9,89.0,98.4,47.1,58.0
2017,"University of California, Riverside",165,"20,901",22.6,13%,51 : 49,"=, =",53.4,32.0,33.7,93.4,40.5,62.2
2017,"University of California, San Diego",41,"28,416",6.6,14%,47 : 53,,73.2,61.2,66.2,98.9,67.3,47.7
2017,"University of California, Santa Barbara",48,"22,267",27.4,12%,51 : 49,,71.2,52.2,62.6,99.2,87.6,63.3
2017,"University of California, Santa Cruz",146,"17,203",24.5,2%,53 : 47,,55.6,34.7,35.3,99.8,40.9,48.7
2017,University of Cambridge,4,"18,605",11.3,35%,45 : 55,,93.6,90.6,97.2,96.8,50.4,92.4
2017,University of Cape Town,148,"20,061",11.6,17%,53 : 47,,55.3,32.4,37.2,87.3,88.8,80.1
2017,University of Cologne,170,"44,882",41.3,11%,61 : 39,"=, =",53.1,40.2,38.3,79.2,64.3,55.9
2017,University of Colorado Boulder,116,"29,741",16.3,9%,44 : 56,"=, =",58.6,42.5,43.7,96.1,38.0,39.4
2017,University of Copenhagen,120,"29,796",4.2,17%,62 : 38,,58.2,46.8,33.1,89.8,44.2,82.3
2017,University of Duisburg-Essen,197,"41,002",53.0,12%,49 : 51,,50.9,34.1,28.7,87.5,77.8,50.6
2017,University of Dundee,180,"11,265",14.7,24%,61 : 39,"=, =",52.0,26.7,31.0,92.3,43.8,79.1
2017,University of East Anglia,165,"13,995",13.9,28%,58 : 42,"=, =",53.4,30.7,31.1,92.4,32.4,84.3
2017,University of Edinburgh,27,"25,280",12.5,37%,59 : 41,,79.2,67.5,74.7,96.0,35.0,91.5
2017,University of Erlangen-Nuremberg,160,"37,882",55.4,9%,49 : 51,,54.0,38.7,43.6,77.3,96.0,49.1
2017,University of Exeter,126,"18,235",17.5,27%,55 : 45,"=, =",57.9,34.6,39.2,94.3,34.9,87.6
2017,University of Florida,134,"44,911",17.0,9%,54 : 46,,56.6,53.6,48.1,72.9,65.7,35.2
2017,University of Freiburg,95,"25,890",33.7,16%,52 : 48,,60.9,45.9,49.9,83.6,100.0,61.1
2017,University of Geneva,137,"15,587",15.0,40%,61 : 39,"=, =",56.4,37.4,41.1,79.3,66.7,98.3
2017,University of Glasgow,88,"22,855",15.3,32%,57 : 43,,61.4,40.6,47.8,90.6,39.4,88.6
2017,University of Gothenburg,170,"17,761",10.6,12%,,"=, =",53.1,30.3,40.5,87.9,39.9,59.6
2017,University of Groningen,80,"25,281",24.4,13%,52 : 48,"=, =",62.2,41.9,55.1,87.1,79.9,66.4
2017,University of Göttingen,112,"26,549",26.1,12%,50 : 50,,58.8,49.7,48.0,81.1,34.8,56.6
2017,University of Hamburg,180,"37,501",46.7,11%,57 : 43,"=, =",52.0,42.0,41.6,70.5,60.6,56.7
2017,University of Helsinki,91,"23,369",17.0,6%,65 : 35,"=, =",61.2,47.0,57.6,83.5,34.9,52.2
2017,University of Hong Kong,43,"20,095",17.8,39%,51 : 49,"=, =",73.0,66.5,74.5,73.2,52.9,99.4
2017,University of Illinois Chicago,200,"24,459",11.6,18%,53 : 47,,50.6,46.0,35.3,69.6,41.6,57.1
2017,University of Illinois at Urbana-Champaign,36,"43,202",18.3,22%,46 : 54,"=, =",75.9,65.6,81.4,89.3,50.3,49.7
2017,University of Konstanz,194,"11,335",50.4,12%,54 : 46,,51.1,39.8,44.5,64.4,73.1,62.6
2017,University of Lausanne,151,"12,647",13.5,24%,,"=, =",54.9,31.8,46.6,75.6,76.1,90.1
2017,University of Leeds,133,"27,790",15.0,22%,59 : 41,,56.8,42.3,43.0,81.3,39.0,78.2
2017,University of Leicester,172,"14,180",12.5,36%,53 : 47,,53.0,30.9,32.4,88.4,35.1,87.6
2017,University of Liverpool,158,"19,085",11.7,34%,53 : 47,,54.3,35.1,35.2,85.7,37.4,87.7
2017,University of Luxembourg,178,"5,219",17.2,55%,51 : 49,,52.2,29.7,30.0,85.8,40.6,99.9
2017,University of Manchester,55,"34,015",14.4,36%,52 : 48,,69.7,58.2,66.3,82.3,45.1,87.0
2017,University of Mannheim,102,"10,808",84.0,14%,55 : 45,,59.8,39.1,51.3,88.3,76.4,57.7
2017,"University of Maryland, College Park",67,"31,353",16.8,9%,48 : 52,,65.3,51.0,63.2,91.1,38.5,36.7
2017,University of Massachusetts,165,"58,624",13.1,13%,49 : 51,"=, =",53.4,40.4,34.8,85.6,50.2,51.5
2017,University of Melbourne,33,"42,273",24.8,37%,55 : 45,"=, =",76.3,65.4,73.6,88.1,63.7,88.3
2017,University of Miami,182,"16,054",6.0,15%,51 : 49,"=, =",51.7,43.1,17.1,92.5,38.1,65.8
2017,University of Michigan-Ann Arbor,21,"41,912",8.8,16%,48 : 52,,83.6,79.4,86.1,95.8,43.9,54.6
2017,University of Minnesota,53,"46,625",17.5,13%,52 : 48,,70.3,60.3,69.8,87.0,94.2,38.2
2017,University of Münster,161,"41,807",42.4,6%,53 : 47,"=, =",53.9,40.8,38.3,84.4,62.6,44.3
2017,University of North Carolina at Chapel Hill,56,"26,412",7.5,8%,57 : 43,,69.3,61.9,59.6,96.1,41.0,40.0
2017,University of Notre Dame,143,"11,821",13.5,10%,45 : 55,,55.9,50.2,40.7,80.2,37.4,48.2
